YearOfBirth,Name,Sex,Number
2001,Alezia,F,6
2001,Aliena,F,6
2001,Alieza,F,6
2001,Alima,F,6
2001,Alisah,F,6
2001,Alisea,F,6
2001,Alissah,F,6
2001,Alixis,F,6
2001,Alizey,F,6
2001,Allanna,F,6
2001,Alleson,F,6
2001,Allessandra,F,6
2001,Allianna,F,6
2001,Allyce,F,6
2001,Allysin,F,6
2001,Allysson,F,6
2001,Almedina,F,6
2001,Alohilani,F,6
2001,Alonza,F,6
2001,Aloria,F,6
2001,Alynn,F,6
2001,Alys,F,6
2001,Alysabeth,F,6
2001,Amaja,F,6
2001,Amala,F,6
2001,Amane,F,6
2001,Amanii,F,6
2001,Amany,F,6
2001,Amare,F,6
2001,Amarii,F,6
2001,Amarria,F,6
2001,Amary,F,6
2001,Amaryah,F,6
2001,Amberlie,F,6
2001,Amberrose,F,6
2001,Ameyalli,F,6
2001,Amily,F,6
2001,Amilyah,F,6
2001,Amiria,F,6
2001,Amirrah,F,6
2001,Amma,F,6
2001,Amora,F,6
2001,Amoreena,F,6
2001,Amorie,F,6
2001,Amran,F,6
2001,Amritha,F,6
2001,Amyre,F,6
2001,Amyria,F,6
2001,Anaejah,F,6
2001,Anaely,F,6
2001,Anairis,F,6
2001,Analucia,F,6
2001,Analuiza,F,6
2001,Analuz,F,6
2001,Analyce,F,6
2001,Analyn,F,6
2001,Analys,F,6
2001,Anandi,F,6
2001,Anasha,F,6
2001,Anasophia,F,6
2001,Anastasija,F,6
2001,Anayanci,F,6
2001,Anayancy,F,6
2001,Anayelly,F,6
2001,Anays,F,6
2001,Andrelle,F,6
2001,Andrya,F,6
2001,Aneiya,F,6
2001,Anell,F,6
2001,Anella,F,6
2001,Anely,F,6
2001,Anett,F,6
2001,Angeleen,F,6
2001,Angelik,F,6
2001,Angellee,F,6
2001,Angelyne,F,6
2001,Aniesa,F,6
2001,Aniesha,F,6
2001,Aniessa,F,6
2001,Anishka,F,6
2001,Anjalee,F,6
2001,Anjoli,F,6
2001,Annais,F,6
2001,Annajulia,F,6
2001,Annalaura,F,6
2001,Annalis,F,6
2001,Annalissa,F,6
2001,Annalysa,F,6
2001,Annelies,F,6
2001,Anniah,F,6
2001,Annicka,F,6
2001,Anokhi,F,6
2001,Anslie,F,6
2001,Anthonia,F,6
2001,Antonesha,F,6
2001,Antoria,F,6
2001,Anvi,F,6
2001,Any,F,6
2001,Anyjah,F,6
2001,Aoi,F,6
2001,Aphrodite,F,6
2001,Apollonia,F,6
2001,Aquinnah,F,6
2001,Araia,F,6
2001,Areonia,F,6
2001,Aretha,F,6
2001,Ariany,F,6
2001,Aricia,F,6
2001,Arisbel,F,6
2001,Arisbet,F,6
2001,Armonee,F,6
2001,Armya,F,6
2001,Arnecia,F,6
2001,Arneisha,F,6
2001,Arnesha,F,6
2001,Arrion,F,6
2001,Arriona,F,6
2001,Arti,F,6
2001,Arturo,F,6
2001,Aryam,F,6
2001,Aryanne,F,6
2001,Asaiah,F,6
2001,Ashauna,F,6
2001,Ashiana,F,6
2001,Ashika,F,6
2001,Ashleah,F,6
2001,Ashunte,F,6
2001,Aslhey,F,6
2001,Aspin,F,6
2001,Assyria,F,6
2001,Astoria,F,6
2001,Astra,F,6
2001,Atavia,F,6
2001,Athaliah,F,6
2001,Audi,F,6
2001,Aujane,F,6
2001,Aunica,F,6
2001,Aunya,F,6
2001,Auset,F,6
2001,Austynn,F,6
2001,Autym,F,6
2001,Avanna,F,6
2001,Avarose,F,6
2001,Averyana,F,6
2001,Avie,F,6
2001,Avree,F,6
2001,Avri,F,6
2001,Ayaan,F,6
2001,Ayauna,F,6
2001,Aydee,F,6
2001,Ayeisha,F,6
2001,Aylia,F,6
2001,Ayra,F,6
2001,Ayreana,F,6
2001,Ayrian,F,6
2001,Ayriel,F,6
2001,Ayzia,F,6
2001,Azelea,F,6
2001,Azzure,F,6
2001,Baillee,F,6
2001,Baley,F,6
2001,Baliegh,F,6
2001,Barrie,F,6
2001,Baya,F,6
2001,Baylin,F,6
2001,Bayly,F,6
2001,Beau,F,6
2001,Belana,F,6
2001,Belia,F,6
2001,Beloved,F,6
2001,Berenis,F,6
2001,Berenisse,F,6
2001,Bergan,F,6
2001,Berkleigh,F,6
2001,Bethanne,F,6
2001,Betsey,F,6
2001,Betul,F,6
2001,Bhavika,F,6
2001,Blakelyn,F,6
2001,Blanka,F,6
2001,Blayre,F,6
2001,Bluma,F,6
2001,Bradlee,F,6
2001,Brae,F,6
2001,Braeley,F,6
2001,Brailynn,F,6
2001,Braley,F,6
2001,Brandalyn,F,6
2001,Brandis,F,6
2001,Branisha,F,6
2001,Braniya,F,6
2001,Braniyah,F,6
2001,Brantlee,F,6
2001,Braxtyn,F,6
2001,Brayan,F,6
2001,Brayana,F,6
2001,Braylan,F,6
2001,Braylin,F,6
2001,Braylyn,F,6
2001,Brealyn,F,6
2001,Breckin,F,6
2001,Brecklyn,F,6
2001,Breelynn,F,6
2001,Breeona,F,6
2001,Breighana,F,6
2001,Breiona,F,6
2001,Bren,F,6
2001,Brendalyn,F,6
2001,Brenn,F,6
2001,Brennae,F,6
2001,Breshauna,F,6
2001,Breyon,F,6
2001,Brianca,F,6
2001,Brielyn,F,6
2001,Brieona,F,6
2001,Brierra,F,6
2001,Brinleigh,F,6
2001,Briteny,F,6
2001,Britne,F,6
2001,Brock,F,6
2001,Brodie,F,6
2001,Brooklinn,F,6
2001,Brylea,F,6
2001,Bryley,F,6
2001,Brynnan,F,6
2001,Bryton,F,6
2001,Byanka,F,6
2001,Cacy,F,6
2001,Cade,F,6
2001,Cadey,F,6
2001,Cadi,F,6
2001,Caelie,F,6
2001,Cailley,F,6
2001,Caity,F,6
2001,Calandria,F,6
2001,Caleah,F,6
2001,Caledonia,F,6
2001,Calvinesha,F,6
2001,Camela,F,6
2001,Camielle,F,6
2001,Camira,F,6
2001,Candance,F,6
2001,Cania,F,6
2001,Caniyah,F,6
2001,Caralee,F,6
2001,Carlasia,F,6
2001,Carline,F,6
2001,Carlisa,F,6
2001,Carlisia,F,6
2001,Carmesha,F,6
2001,Carnisha,F,6
2001,Carolyna,F,6
2001,Carrah,F,6
2001,Carris,F,6
2001,Casady,F,6
2001,Cashae,F,6
2001,Cashmir,F,6
2001,Casidee,F,6
2001,Cassadi,F,6
2001,Cassiopeia,F,6
2001,Cathlyn,F,6
2001,Catrice,F,6
2001,Caylan,F,6
2001,Cecil,F,6
2001,Cecille,F,6
2001,Celecia,F,6
2001,Celese,F,6
2001,Celica,F,6
2001,Celsa,F,6
2001,Cendy,F,6
2001,Ceona,F,6
2001,Chadsity,F,6
2001,Chaelyn,F,6
2001,Chai,F,6
2001,Chaley,F,6
2001,Chalisa,F,6
2001,Chanae,F,6
2001,Chanah,F,6
2001,Chaniah,F,6
2001,Channon,F,6
2001,Chantasia,F,6
2001,Chapel,F,6
2001,Charia,F,6
2001,Chariah,F,6
2001,Charidy,F,6
2001,Charisa,F,6
2001,Charitee,F,6
2001,Charlesia,F,6
2001,Charlet,F,6
2001,Charlette,F,6
2001,Charlisse,F,6
2001,Charnelle,F,6
2001,Charon,F,6
2001,Chaselyn,F,6
2001,Chasitie,F,6
2001,Chastin,F,6
2001,Chayanna,F,6
2001,Chelbie,F,6
2001,Chella,F,6
2001,Cherysh,F,6
2001,Chianti,F,6
2001,Chloeann,F,6
2001,Christyna,F,6
2001,Chrystine,F,6
2001,Chylee,F,6
2001,Chyra,F,6
2001,Ciane,F,6
2001,Cimone,F,6
2001,Cindel,F,6
2001,Cittlaly,F,6
2001,Clarie,F,6
2001,Clhoe,F,6
2001,Cobi,F,6
2001,Coby,F,6
2001,Colbe,F,6
2001,Conor,F,6
2001,Coraleigh,F,6
2001,Corionna,F,6
2001,Correna,F,6
2001,Corrinna,F,6
2001,Cortasia,F,6
2001,Cortlynn,F,6
2001,Courtlin,F,6
2001,Cristabel,F,6
2001,Cristela,F,6
2001,Cristie,F,6
2001,Cristyn,F,6
2001,Curstin,F,6
2001,Cybil,F,6
2001,Cynara,F,6
2001,Cyndal,F,6
2001,Cyniah,F,6
2001,Dache,F,6
2001,Dadriana,F,6
2001,Daela,F,6
2001,Daelin,F,6
2001,Daezha,F,6
2001,Daffney,F,6
2001,Dagne,F,6
2001,Dai,F,6
2001,Daijsha,F,6
2001,Dailey,F,6
2001,Daionna,F,6
2001,Daishia,F,6
2001,Daizie,F,6
2001,Dajanee,F,6
2001,Dajonna,F,6
2001,Dakara,F,6
2001,Dakarai,F,6
2001,Dakiya,F,6
2001,Dalaysia,F,6
2001,Daleah,F,6
2001,Dalicia,F,6
2001,Dallys,F,6
2001,Dalynn,F,6
2001,Damien,F,6
2001,Damla,F,6
2001,Damonique,F,6
2001,Damyia,F,6
2001,Danaeja,F,6
2001,Danaysha,F,6
2001,Danice,F,6
2001,Danie,F,6
2001,Danijela,F,6
2001,Danique,F,6
2001,Dannica,F,6
2001,Dariah,F,6
2001,Darilyn,F,6
2001,Darinka,F,6
2001,Darleny,F,6
2001,Darra,F,6
2001,Darria,F,6
2001,Darriana,F,6
2001,Darrica,F,6
2001,Darriel,F,6
2001,Darrionna,F,6
2001,Dashona,F,6
2001,Dashonna,F,6
2001,Dasie,F,6
2001,Daun,F,6
2001,Davione,F,6
2001,Davisha,F,6
2001,Dawna,F,6
2001,Daxia,F,6
2001,Day,F,6
2001,Dayane,F,6
2001,Dayza,F,6
2001,Dazani,F,6
2001,Dazlyn,F,6
2001,Deah,F,6
2001,Deairra,F,6
2001,Deaisa,F,6
2001,Deangel,F,6
2001,Deara,F,6
2001,Debby,F,6
2001,Debria,F,6
2001,Declan,F,6
2001,Deerica,F,6
2001,Dejan,F,6
2001,Dejanee,F,6
2001,Delainy,F,6
2001,Deliana,F,6
2001,Deliliah,F,6
2001,Delissa,F,6
2001,Delphina,F,6
2001,Demisha,F,6
2001,Denasha,F,6
2001,Deniece,F,6
2001,Denielle,F,6
2001,Deniesha,F,6
2001,Denique,F,6
2001,Denishia,F,6
2001,Denisia,F,6
2001,Denitra,F,6
2001,Deondria,F,6
2001,Deoveon,F,6
2001,Deovion,F,6
2001,Derek,F,6
2001,Derian,F,6
2001,Derionna,F,6
2001,Derrika,F,6
2001,Deryn,F,6
2001,Desarea,F,6
2001,Deshanae,F,6
2001,Desree,F,6
2001,Destane,F,6
2001,Destinny,F,6
2001,Destinye,F,6
2001,Deundra,F,6
2001,Deveny,F,6
2001,Devinee,F,6
2001,Devinity,F,6
2001,Devinn,F,6
2001,Devinne,F,6
2001,Devony,F,6
2001,Dezaree,F,6
2001,Dian,F,6
2001,Dianara,F,6
2001,Dijana,F,6
2001,Dilan,F,6
2001,Dilynn,F,6
2001,Dinesha,F,6
2001,Djeneba,F,6
2001,Dkayla,F,6
2001,Dnaja,F,6
2001,Dnaya,F,6
2001,Dnia,F,6
2001,Doha,F,6
2001,Dominick,F,6
2001,Doneisha,F,6
2001,Doni,F,6
2001,Donique,F,6
2001,Donneshia,F,6
2001,Dounia,F,6
2001,Dove,F,6
2001,Drake,F,6
2001,Dresden,F,6
2001,Drusilla,F,6
2001,Dustie,F,6
2001,Duyen,F,6
2001,Dyemond,F,6
2001,Dyesha,F,6
2001,Dyna,F,6
2001,Eaden,F,6
2001,Earnestine,F,6
2001,Ebonique,F,6
2001,Edrianna,F,6
2001,Eduarda,F,6
2001,Edythe,F,6
2001,Efthimia,F,6
2001,Eila,F,6
2001,Eilene,F,6
2001,Eily,F,6
2001,Ekta,F,6
2001,Elenamarie,F,6
2001,Elenna,F,6
2001,Eleonore,F,6
2001,Elianny,F,6
2001,Elienai,F,6
2001,Elisabetta,F,6
2001,Elisama,F,6
2001,Elisandra,F,6
2001,Elize,F,6
2001,Elizet,F,6
2001,Elke,F,6
2001,Ellisha,F,6
2001,Ellizabeth,F,6
2001,Else,F,6
2001,Elzbieta,F,6
2001,Emilija,F,6
2001,Emilin,F,6
2001,Emilya,F,6
2001,Emilyanne,F,6
2001,Emilyelizabeth,F,6
2001,Emilyne,F,6
2001,Emilyrose,F,6
2001,Emmajane,F,6
2001,Emmalene,F,6
2001,Emorie,F,6
2001,Emyle,F,6
2001,Emylie,F,6
2001,Eneyda,F,6
2001,Enijah,F,6
2001,Enjoli,F,6
2001,Enma,F,6
2001,Enrique,F,6
2001,Erendida,F,6
2001,Erial,F,6
2001,Erian,F,6
2001,Ericah,F,6
2001,Ericha,F,6
2001,Erilyn,F,6
2001,Erinique,F,6
2001,Ermina,F,6
2001,Esbeydi,F,6
2001,Eshita,F,6
2001,Esparanza,F,6
2001,Esty,F,6
2001,Eveleen,F,6
2001,Evelyna,F,6
2001,Evening,F,6
2001,Eyleen,F,6
2001,Faatima,F,6
2001,Faisa,F,6
2001,Faithanne,F,6
2001,Fajr,F,6
2001,Falan,F,6
2001,Fama,F,6
2001,Farheen,F,6
2001,Fariah,F,6
2001,Fatime,F,6
2001,Fatumata,F,6
2001,Favour,F,6
2001,Felicite,F,6
2001,Feven,F,6
2001,Finn,F,6
2001,Fotini,F,6
2001,Frady,F,6
2001,Frederica,F,6
2001,Freja,F,6
2001,Gabryela,F,6
2001,Galen,F,6
2001,Gali,F,6
2001,Galilee,F,6
2001,Galina,F,6
2001,Gargi,F,6
2001,Garima,F,6
2001,Geetika,F,6
2001,Genesee,F,6
2001,Genice,F,6
2001,Ghadeer,F,6
2001,Giavana,F,6
2001,Giavanni,F,6
2001,Gibelly,F,6
2001,Gicel,F,6
2001,Gifty,F,6
2001,Giordana,F,6
2001,Gita,F,6
2001,Gizell,F,6
2001,Glori,F,6
2001,Goddess,F,6
2001,Gray,F,6
2001,Graycee,F,6
2001,Guilianna,F,6
2001,Gwenavere,F,6
2001,Gwynith,F,6
2001,Habibah,F,6
2001,Haedyn,F,6
2001,Haeleigh,F,6
2001,Haely,F,6
2001,Haide,F,6
2001,Haidi,F,6
2001,Halana,F,6
2001,Halayna,F,6
2001,Hampton,F,6
2001,Hanifah,F,6
2001,Hayes,F,6
2001,Hayoung,F,6
2001,Hazelle,F,6
2001,Heidie,F,6
2001,Hend,F,6
2001,Hettie,F,6
2001,Hevyn,F,6
2001,Hien,F,6
2001,Hokulani,F,6
2001,Holden,F,6
2001,Hollan,F,6
2001,Hong,F,6
2001,Hydeia,F,6
2001,Ieasha,F,6
2001,Iiana,F,6
2001,Ijanae,F,6
2001,Ikera,F,6
2001,Ilaya,F,6
2001,Ileah,F,6
2001,Ilian,F,6
2001,Ilissa,F,6
2001,Illana,F,6
2001,Ily,F,6
2001,Ilyanna,F,6
2001,Ilyne,F,6
2001,Imala,F,6
2001,Imanni,F,6
2001,Imya,F,6
2001,Indonesia,F,6
2001,Indyia,F,6
2001,Inesha,F,6
2001,Inge,F,6
2001,Iniya,F,6
2001,Intisar,F,6
2001,Ioana,F,6
2001,Irisa,F,6
2001,Isaira,F,6
2001,Isaly,F,6
2001,Isata,F,6
2001,Isatu,F,6
2001,Isella,F,6
2001,Italya,F,6
2001,Itzy,F,6
2001,Ivis,F,6
2001,Iyonia,F,6
2001,Iyonnah,F,6
2001,Izadora,F,6
2001,Ja,F,6
2001,Jacalynn,F,6
2001,Jacayla,F,6
2001,Jacia,F,6
2001,Jacole,F,6
2001,Jacora,F,6
2001,Jacoria,F,6
2001,Jacoya,F,6
2001,Jacquilyn,F,6
2001,Jadai,F,6
2001,Jaded,F,6
2001,Jadrian,F,6
2001,Jaea,F,6
2001,Jaedon,F,6
2001,Jaedynn,F,6
2001,Jaelan,F,6
2001,Jaelle,F,6
2001,Jaesa,F,6
2001,Jahdai,F,6
2001,Jahleah,F,6
2001,Jahnessa,F,6
2001,Jahni,F,6
2001,Jahnise,F,6
2001,Jaire,F,6
2001,Jakaira,F,6
2001,Jakasia,F,6
2001,Jake,F,6
2001,Jakevia,F,6
2001,Jakierra,F,6
2001,Jalaiya,F,6
2001,Jalaysha,F,6
2001,Jalessa,F,6
2001,Jali,F,6
2001,Jalivia,F,6
2001,Jalonda,F,6
2001,Jama,F,6
2001,Jamayah,F,6
2001,Jamayla,F,6
2001,Jameira,F,6
2001,Jamelyn,F,6
2001,Jamerica,F,6
2001,Jamesa,F,6
2001,Jamil,F,6
2001,Jamille,F,6
2001,Jamilya,F,6
2001,Jamisyn,F,6
2001,Jamonica,F,6
2001,Jamyla,F,6
2001,Jamyria,F,6
2001,Janacia,F,6
2001,Jancy,F,6
2001,Janeil,F,6
2001,Janila,F,6
2001,Janitza,F,6
2001,Jannelly,F,6
2001,Janyiah,F,6
2001,Jaonna,F,6
2001,Jaqlyn,F,6
2001,Jarah,F,6
2001,Jarissa,F,6
2001,Jarlin,F,6
2001,Jaron,F,6
2001,Jarrah,F,6
2001,Jaskiran,F,6
2001,Jaslene,F,6
2001,Jasman,F,6
2001,Jasminerose,F,6
2001,Jassmyn,F,6
2001,Jaterria,F,6
2001,Javiera,F,6
2001,Javiona,F,6
2001,Javona,F,6
2001,Jaxyn,F,6
2001,Jaylynne,F,6
2001,Jaynae,F,6
2001,Jayni,F,6
2001,Jaynia,F,6
2001,Jaynisha,F,6
2001,Jaz,F,6
2001,Jaza,F,6
2001,Jazaria,F,6
2001,Jazell,F,6
2001,Jazleen,F,6
2001,Jazminn,F,6
2001,Jazminne,F,6
2001,Jazzelle,F,6
2001,Jazzie,F,6
2001,Jazzlin,F,6
2001,Jeany,F,6
2001,Jeffrey,F,6
2001,Jela,F,6
2001,Jelina,F,6
2001,Jemimah,F,6
2001,Jemya,F,6
2001,Jenaiya,F,6
2001,Jenaye,F,6
2001,Jennaka,F,6
2001,Jennaleigh,F,6
2001,Jennavieve,F,6
2001,Jenniah,F,6
2001,Jermiya,F,6
2001,Jermiyah,F,6
2001,Jerry,F,6
2001,Jersi,F,6
2001,Jerzi,F,6
2001,Jesly,F,6
2001,Jessaca,F,6
2001,Jesscia,F,6
2001,Jestiny,F,6
2001,Jesyka,F,6
2001,Jettie,F,6
2001,Jewelya,F,6
2001,Jhayda,F,6
2001,Jhordan,F,6
2001,Jhoselyn,F,6
2001,Jie,F,6
2001,Jil,F,6
2001,Jimia,F,6
2001,Jimmya,F,6
2001,Jinny,F,6
2001,Jisoo,F,6
2001,Jizel,F,6
2001,Joahna,F,6
2001,Joaquina,F,6
2001,Jocee,F,6
2001,Joe,F,6
2001,Joellie,F,6
2001,Joelys,F,6
2001,Johany,F,6
2001,Johnetta,F,6
2001,Johni,F,6
2001,Johnia,F,6
2001,Johnny,F,6
2001,Joiya,F,6
2001,Jomarie,F,6
2001,Jonalyn,F,6
2001,Jonaya,F,6
2001,Jonee,F,6
2001,Joneisha,F,6
2001,Jonessa,F,6
2001,Jonette,F,6
2001,Joniya,F,6
2001,Joniyah,F,6
2001,Jonnah,F,6
2001,Jonte,F,6
2001,Josilynn,F,6
2001,Joslyne,F,6
2001,Jourden,F,6
2001,Joylin,F,6
2001,Juanisha,F,6
2001,Julena,F,6
2001,Juliannah,F,6
2001,Julieth,F,6
2001,Julitza,F,6
2001,Jullia,F,6
2001,Julliette,F,6
2001,Jully,F,6
2001,Jumana,F,6
2001,Justeen,F,6
2001,Jya,F,6
2001,Jyah,F,6
2001,Jyra,F,6
2001,Jyrah,F,6
2001,Kaari,F,6
2001,Kaarina,F,6
2001,Kaavya,F,6
2001,Kabrea,F,6
2001,Kadeshia,F,6
2001,Kaelene,F,6
2001,Kaelynne,F,6
2001,Kaho,F,6
2001,Kaianna,F,6
2001,Kailan,F,6
2001,Kailia,F,6
2001,Kaimana,F,6
2001,Kainat,F,6
2001,Kaitelynn,F,6
2001,Kaiyanna,F,6
2001,Kaiyla,F,6
2001,Kalai,F,6
2001,Kalandria,F,6
2001,Kale,F,6
2001,Kalinda,F,6
2001,Kalis,F,6
2001,Kalisa,F,6
2001,Kalleigh,F,6
2001,Kamariya,F,6
2001,Kameko,F,6
2001,Kamelia,F,6
2001,Kameren,F,6
2001,Kamyiah,F,6
2001,Kanasia,F,6
2001,Kanda,F,6
2001,Kandee,F,6
2001,Kanon,F,6
2001,Kaprice,F,6
2001,Karalee,F,6
2001,Karelly,F,6
2001,Karinne,F,6
2001,Karitza,F,6
2001,Kariya,F,6
2001,Karon,F,6
2001,Karynna,F,6
2001,Kasee,F,6
2001,Kasumi,F,6
2001,Katalin,F,6
2001,Katavia,F,6
2001,Kathe,F,6
2001,Kathlynn,F,6
2001,Kathreen,F,6
2001,Katiera,F,6
2001,Katira,F,6
2001,Katisha,F,6
2001,Katleen,F,6
2001,Katona,F,6
2001,Katora,F,6
2001,Katriona,F,6
2001,Katura,F,6
2001,Katyra,F,6
2001,Kavon,F,6
2001,Kawther,F,6
2001,Kaybree,F,6
2001,Kaycey,F,6
2001,Kaydan,F,6
2001,Kayelyn,F,6
2001,Kaylanie,F,6
2001,Kaylean,F,6
2001,Kayliah,F,6
2001,Kayliann,F,6
2001,Kayliegh,F,6
2001,Kaylissa,F,6
2001,Kayman,F,6
2001,Kayona,F,6
2001,Kaysa,F,6
2001,Kaytlinn,F,6
2001,Kazzandra,F,6
2001,Keah,F,6
2001,Keajah,F,6
2001,Kealie,F,6
2001,Keambria,F,6
2001,Keandria,F,6
2001,Keayra,F,6
2001,Keazia,F,6
2001,Keeanna,F,6
2001,Keerstin,F,6
2001,Keia,F,6
2001,Keidi,F,6
2001,Keigan,F,6
2001,Kelissa,F,6
2001,Kellan,F,6
2001,Kellis,F,6
2001,Kelsha,F,6
2001,Kemberli,F,6
2001,Kemiyah,F,6
2001,Kenae,F,6
2001,Kenasia,F,6
2001,Kenise,F,6
2001,Kenneth,F,6
2001,Kenyada,F,6
2001,Keontae,F,6
2001,Keora,F,6
2001,Kerina,F,6
2001,Kerynn,F,6
2001,Kessia,F,6
2001,Keviana,F,6
2001,Keyari,F,6
2001,Keyoni,F,6
2001,Keysi,F,6
2001,Khali,F,6
2001,Khalisha,F,6
2001,Khanya,F,6
2001,Kharma,F,6
2001,Khelsey,F,6
2001,Khloie,F,6
2001,Khylee,F,6
2001,Kiabeth,F,6
2001,Kialee,F,6
2001,Kiaunna,F,6
2001,Kierria,F,6
2001,Kierstynn,F,6
2001,Kilyn,F,6
2001,Kimberlynn,F,6
2001,Kimbra,F,6
2001,Kimerly,F,6
2001,Kindell,F,6
2001,Kinga,F,6
2001,Kinleigh,F,6
2001,Kinnedy,F,6
2001,Kiora,F,6
2001,Kiowa,F,6
2001,Kiren,F,6
2001,Kirsta,F,6
2001,Kismet,F,6
2001,Kiva,F,6
2001,Kiyona,F,6
2001,Kloei,F,6
2001,Klyn,F,6
2001,Knia,F,6
2001,Koi,F,6
2001,Koriana,F,6
2001,Korissa,F,6
2001,Korynne,F,6
2001,Kris,F,6
2001,Krisandra,F,6
2001,Kristasia,F,6
2001,Kristyanna,F,6
2001,Krithika,F,6
2001,Kritika,F,6
2001,Krizia,F,6
2001,Kruti,F,6
2001,Kryslyn,F,6
2001,Krystan,F,6
2001,Krysti,F,6
2001,Kuulei,F,6
2001,Kyala,F,6
2001,Kyaria,F,6
2001,Kyelle,F,6
2001,Kyhia,F,6
2001,Kyiana,F,6
2001,Kyjah,F,6
2001,Kylana,F,6
2001,Kymberlie,F,6
2001,Kymera,F,6
2001,Kymia,F,6
2001,Kyna,F,6
2001,Kynnedy,F,6
2001,Kynsey,F,6
2001,Ladajia,F,6
2001,Ladavia,F,6
2001,Laesha,F,6
2001,Lahari,F,6
2001,Laia,F,6
2001,Lake,F,6
2001,Lakeitha,F,6
2001,Lakeithia,F,6
2001,Lakeyia,F,6
2001,Lametria,F,6
2001,Lamiah,F,6
2001,Lamiyah,F,6
2001,Lanadia,F,6
2001,Lanetta,F,6
2001,Lanice,F,6
2001,Lanijah,F,6
2001,Lanika,F,6
2001,Lanissa,F,6
2001,Lannie,F,6
2001,Laprecious,F,6
2001,Laray,F,6
2001,Larencia,F,6
2001,Lashaunda,F,6
2001,Lataisha,F,6
2001,Lataja,F,6
2001,Latara,F,6
2001,Lataysha,F,6
2001,Latecia,F,6
2001,Laterra,F,6
2001,Latiara,F,6
2001,Launa,F,6
2001,Laural,F,6
2001,Laurell,F,6
2001,Laurelle,F,6
2001,Lauretta,F,6
2001,Laurisa,F,6
2001,Lavonda,F,6
2001,Layney,F,6
2001,Layonna,F,6
2001,Leara,F,6
2001,Leeba,F,6
2001,Leeta,F,6
2001,Leeyah,F,6
2001,Leidi,F,6
2001,Leiloni,F,6
2001,Leily,F,6
2001,Leiya,F,6
2001,Leonila,F,6
2001,Lera,F,6
2001,Leshay,F,6
2001,Lesieli,F,6
2001,Leslyann,F,6
2001,Lessley,F,6
2001,Letty,F,6
2001,Levana,F,6
2001,Lexine,F,6
2001,Lexys,F,6
2001,Leyan,F,6
2001,Leyana,F,6
2001,Lezli,F,6
2001,Libna,F,6
2001,Libny,F,6
2001,Liley,F,6
2001,Liliani,F,6
2001,Lilley,F,6
2001,Lilliam,F,6
2001,Lillieann,F,6
2001,Lilyth,F,6
2001,Linae,F,6
2001,Lindzee,F,6
2001,Lineth,F,6
2001,Linsie,F,6
2001,Lirio,F,6
2001,Lisbed,F,6
2001,Lise,F,6
2001,Lithzy,F,6
2001,Littzy,F,6
2001,Lluliana,F,6
2001,Logyn,F,6
2001,Loralie,F,6
2001,Loredana,F,6
2001,Loris,F,6
2001,Lua,F,6
2001,Luanne,F,6
2001,Ludivina,F,6
2001,Ludmila,F,6
2001,Ludwika,F,6
2001,Lundon,F,6
2001,Lus,F,6
2001,Lyndon,F,6
2001,Lyndze,F,6
2001,Lynnsie,F,6
2001,Lyzbeth,F,6
2001,Mabrey,F,6
2001,Maciel,F,6
2001,Mackenzye,F,6
2001,Madalen,F,6
2001,Maddeline,F,6
2001,Madinah,F,6
2001,Madyline,F,6
2001,Madysan,F,6
2001,Madysun,F,6
2001,Maelin,F,6
2001,Maesyn,F,6
2001,Maeva,F,6
2001,Magdala,F,6
2001,Maghan,F,6
2001,Maicy,F,6
2001,Maigen,F,6
2001,Maikayla,F,6
2001,Maily,F,6
2001,Maisa,F,6
2001,Makaelah,F,6
2001,Makailyn,F,6
2001,Makaria,F,6
2001,Makayley,F,6
2001,Makeia,F,6
2001,Makella,F,6
2001,Makinze,F,6
2001,Makiyla,F,6
2001,Makylee,F,6
2001,Makynlee,F,6
2001,Malanie,F,6
2001,Malaz,F,6
2001,Maleigh,F,6
2001,Maleka,F,6
2001,Maleni,F,6
2001,Maleya,F,6
2001,Malijah,F,6
2001,Malique,F,6
2001,Mallerie,F,6
2001,Malley,F,6
2001,Manaia,F,6
2001,Manda,F,6
2001,Mandolin,F,6
2001,Maral,F,6
2001,Marcasia,F,6
2001,Marcel,F,6
2001,Marchell,F,6
2001,Margalit,F,6
2001,Margarett,F,6
2001,Mariabelen,F,6
2001,Mariacristina,F,6
2001,Mariadelrosari,F,6
2001,Mariangel,F,6
2001,Mariapaula,F,6
2001,Maricar,F,6
2001,Mariesha,F,6
2001,Marimar,F,6
2001,Marizol,F,6
2001,Markala,F,6
2001,Markel,F,6
2001,Markila,F,6
2001,Markiyah,F,6
2001,Marleena,F,6
2001,Marlem,F,6
2001,Marlet,F,6
2001,Marlett,F,6
2001,Marlia,F,6
2001,Marlisha,F,6
2001,Marlyne,F,6
2001,Marquala,F,6
2001,Marquel,F,6
2001,Marquia,F,6
2001,Marquise,F,6
2001,Marriana,F,6
2001,Martia,F,6
2001,Marybel,F,6
2001,Maryfrances,F,6
2001,Maryline,F,6
2001,Marylyn,F,6
2001,Maryum,F,6
2001,Masha,F,6
2001,Masina,F,6
2001,Mati,F,6
2001,Matia,F,6
2001,Mattigan,F,6
2001,Mattisen,F,6
2001,Mauren,F,6
2001,Maurisa,F,6
2001,Maxx,F,6
2001,Mayanna,F,6
2001,Maybelline,F,6
2001,Mayerli,F,6
2001,Mayerly,F,6
